repo_name,pr_url,filepath,class_name,method_name,is_truly_added,survival_status,code_loc,char_length,tokens,docstring_words,method_name_words,is_getter,is_setter,is_IsHas,is_test,is_in_test_code,is_private,is_dunder_method,has_return,number_of_variable,number_of_print,cyclomatic_complexity,halstead_volume,max_nesting_depth,param_count,call_expression_count,comment_ratio,uses_try_except,uses_constants,avg_var_name_length,status
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/245,alpha_factory_v1/demos/alpha_agi_business_2_v1/alpha_agi_business_2_v1.py,,register_demo_agents,1,noref_survived,17,516,60,7,3,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,4,0.0,0,0,0.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1035,tests/test_rate_limiter_eviction.py,,test_rate_limiter_evicts_old_entries,1,noref_survived,11,583,120,0,6,0,0,0,1,1,0,0,0,2,0,4,25.26619429851844,0,1,12,0.0,0,0,7.0,survived
enrichmcp,https://github.com/featureform/enrichmcp/pull/48,examples/sqlalchemy_shop/app.py,,get_order_item_order,1,noref_survived,21,881,128,8,4,1,0,0,0,0,0,0,1,3,0,2,2.0,2,2,4,0.04,0,0,8.0,survived
enrichmcp,https://github.com/featureform/enrichmcp/pull/48,tests/test_sqlalchemy_integration.py,TestEdgeCases,test_model_inheritance,1,noref_survived,12,736,83,9,3,0,0,0,1,1,0,0,0,4,0,5,0.0,0,1,7,0.0555555555555555,0,0,8.2,survived
enrichmcp,https://github.com/featureform/enrichmcp/pull/48,examples/sqlalchemy_shop/app.py,,get_product_order_items,1,noref_survived,18,774,115,8,4,1,0,0,0,0,0,0,1,3,0,2,3.0,1,2,7,0.0,0,0,7.8,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/meta_agentic_agi/agents/agent_base.py,LMClient,_init_backend,1,noref_survived,15,651,110,0,2,0,0,0,0,0,1,0,1,5,0,5,33.68825906469125,1,1,9,0.0,0,0,3.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo_v4.py,LLMPlanner,_safe_call,1,noref_survived,7,427,81,0,2,0,0,0,0,0,1,0,1,1,0,1,0.0,1,3,4,0.0,0,0,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/meta_agentic_agi_v2/agents/agent_base.py,Agent,_estimate_cost,1,noref_survived,3,222,41,0,2,0,0,0,0,0,1,0,1,1,0,1,28.529325012980813,0,3,2,0.0,0,0,9.75,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/meta_agentic_agi/agents/agent_base.py,LMClient,__init__,1,noref_survived,17,640,103,0,1,0,0,0,0,0,0,1,0,9,0,1,0.0,0,8,2,0.0,0,0,7.75,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/meta_agentic_agi_v3/agents/agent_base.py,,log,1,noref_survived,4,135,27,0,1,0,0,0,0,0,0,0,1,0,0,2,2.0,1,0,4,0.0,0,0,0.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/meta_agentic_agi_v3/agents/agent_base.py,Agent,_risk_assess,1,noref_survived,2,182,34,0,2,0,0,0,0,0,1,0,1,0,0,1,28.529325012980813,0,3,2,0.3333333333333333,0,0,6.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo_v4.py,Pred,__init__,1,noref_survived,2,146,47,0,1,0,0,0,0,0,0,1,0,2,0,1,0.0,0,3,4,0.0,0,0,5.666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/meta_agentic_agi/agents/agent_base.py,,idx,1,noref_survived,2,40,7,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0.0,0,1,0.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/meta_agentic_agi_v3/agents/agent_base.py,LMClient,_init_backend,1,noref_survived,15,651,110,0,2,0,0,0,0,0,1,0,1,5,0,5,33.68825906469125,1,1,9,0.0,0,0,3.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/meta_agentic_agi_v2/agents/agent_base.py,LMClient,chat,1,noref_survived,23,1386,278,0,1,0,0,0,0,0,0,0,1,7,0,8,89.85848369899593,3,3,13,0.0,1,1,4.3,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo_v4.py,MuZeroTiny,recurrent,1,noref_survived,4,132,40,0,1,0,0,0,0,0,0,0,1,2,0,1,0.0,0,3,2,0.0,0,0,2.571428571428572,survived
zkLoRA,https://github.com/bagel-org/zkLoRA/pull/47,tests/test_multi_contributor.py,DummyModel,eval,1,noref_survived,2,33,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1366,alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_critic_panel.py,,test_critic_panel_updates_fast,1,noref_survived,14,556,113,0,5,0,0,0,1,1,0,0,0,6,0,2,57.11032383086405,1,0,13,0.0,0,0,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2045,tests/test_alpha_agi_business_3_v1.py,,test_llm_comment_offline,1,noref_survived,6,368,57,8,4,0,0,0,1,1,0,0,0,2,0,2,4.754887502163469,0,1,5,0.0,0,1,6.666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2045,tests/test_alpha_agi_business_3_v1.py,,test_llm_comment_online,1,noref_survived,13,648,105,6,4,0,0,0,1,1,0,0,1,3,0,3,11.60964047443681,1,1,5,0.0,0,1,6.666666666666667,survived
pocket-pick,https://github.com/disler/pocket-pick/pull/4,src/mcp_server_pocket_pick/tests/functionality/test_list_ids.py,,test_list_ids_all,1,noref_survived,15,347,52,0,4,0,0,0,1,1,0,0,0,2,0,4,15.509775004326936,1,1,3,0.0,0,0,8.666666666666666,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2542,alpha_factory_v1/backend/orchestrator_utils.py,,monitor_agents,1,noref_survived,28,1081,185,9,2,0,0,0,0,0,0,0,0,6,0,10,139.31568569324173,5,6,9,0.0,0,0,9.666666666666666,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1274,src/utils/opa_policy.py,,violates_insider_policy,1,noref_survived,5,219,28,9,3,0,0,0,0,0,0,0,1,0,0,3,0.0,2,1,1,0.0,0,1,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1274,tests/test_codegen_safety.py,DummyBus,subscribe,1,noref_survived,2,87,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,0,0.0,0,0,2.6666666666666665,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/132,alpha_factory_v1/quickstart.py,,_venv_python,1,noref_survived,4,211,30,9,2,0,0,0,0,0,1,0,1,0,0,2,51.89147427955947,1,1,0,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/170,alpha_factory_v1/tests/test_alpha_asi_world_model.py,TestAlphaASIWorldModel,test_rest_endpoints,1,noref_survived,9,459,89,0,3,0,0,0,1,1,0,0,0,1,0,3,24.0,1,1,10,0.0,0,0,3.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/171,alpha_factory_v1/tests/test_ping_agent.py,PingAgentTest.DummyMetric,inc,1,noref_survived,2,77,20,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,1,0.0,0,0,2.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/172,alpha_factory_v1/tests/test_preflight.py,PreflightTest,test_main_success_and_failure,1,noref_survived,24,880,146,0,5,0,0,0,1,1,0,0,0,0,0,1,0.0,2,1,5,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/175,alpha_factory_v1/tests/test_helm_charts.py,HelmChartTests,check_chart_file,1,noref_survived,5,304,52,0,3,0,0,0,0,1,0,0,0,1,0,2,0.0,1,2,4,0.0,0,0,6.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/177,alpha_factory_v1/tests/test_memory_provider.py,ModelProviderStubTest,setUp,1,noref_survived,3,137,27,0,2,0,1,0,0,1,0,0,0,0,0,2,0.0,1,1,1,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3698,tests/test_preflight_optional_missing.py,TestPreflightOptionalMissing,fake_check_pkg,1,noref_survived,6,332,32,0,3,0,0,0,0,1,0,0,1,0,0,3,12.0,1,1,0,0.25,0,0,4.0,survived
mochi,https://github.com/mochilang/mochi/pull/12636,tests/rosetta/transpiler/Python/conditional-structures-4.py,,example4,1,noref_survived,6,98,25,0,1,0,0,0,0,1,0,0,0,1,0,2,4.754887502163469,1,0,3,0.0,0,0,1.0,survived
mochi,https://github.com/mochilang/mochi/pull/12636,tests/rosetta/transpiler/Python/conditional-structures-2.py,,example2,1,noref_survived,5,68,13,0,1,0,0,0,0,1,0,0,0,0,0,2,0.0,1,1,0,0.0,0,0,4.0,survived
mochi,https://github.com/mochilang/mochi/pull/12636,tests/rosetta/transpiler/Python/conways-game-of-life.py,,main,1,noref_survived,8,148,41,0,1,0,0,0,0,1,0,0,0,3,2,2,13.931568569324174,1,0,5,0.0,0,0,1.0,survived
mochi,https://github.com/mochilang/mochi/pull/12636,tests/rosetta/transpiler/Python/conditional-structures-10.py,,example10,1,noref_survived,4,69,13,0,1,0,0,0,0,1,0,0,0,0,1,2,0.0,1,0,1,0.0,0,0,0.0,survived
mochi,https://github.com/mochilang/mochi/pull/12636,tests/rosetta/transpiler/Python/continued-fraction.py,,cfNap,1,noref_survived,11,211,67,0,2,0,0,0,0,1,0,0,1,6,0,4,59.794705707972525,1,1,1,0.0,0,0,2.0,survived
mochi,https://github.com/mochilang/mochi/pull/12636,tests/rosetta/transpiler/Python/continued-fraction.py,,main,1,noref_survived,4,145,50,0,1,0,0,0,0,1,0,0,0,0,3,1,25.26619429851844,0,0,12,0.0,0,0,0.0,survived
mochi,https://github.com/mochilang/mochi/pull/12636,tests/rosetta/transpiler/Python/constrained-random-points-on-a-circle-2.py,,_now,1,noref_survived,6,177,32,0,1,0,0,0,0,1,1,0,1,1,0,2,28.529325012980813,1,0,2,0.0,0,0,9.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1612,alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_ios_panels.py,,test_ios_panels_pyodide_fallback,1,noref_survived,23,1047,160,0,5,0,0,0,1,1,0,0,0,5,0,4,41.51317942364757,2,0,20,0.0,1,1,5.0,survived
atropos,https://github.com/NousResearch/atropos/pull/71,atroposlib/envs/reward_fns/chandas_meter_reward.py,ChandasMeterReward,_score_text,1,noref_survived,16,772,135,0,2,0,0,0,0,0,1,0,1,5,0,7,57.3594000115385,2,2,12,0.0,1,0,7.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1504,tests/test_cache_version.py,,test_cache_version_matches_package,1,noref_survived,6,394,67,0,5,0,0,0,1,1,0,0,0,4,0,2,82.0447025077789,0,0,5,0.0,0,0,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1183,src/simulation/replay.py,,run_scenario,1,noref_survived,11,426,90,6,2,0,0,0,0,0,0,0,1,1,0,2,0.0,0,1,2,0.0,0,0,3.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/71,alpha_factory_v1/backend/types.py,TradeBrokerProtocol,__aenter__,1,noref_survived,2,69,10,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2186,tests/test_selfheal_entrypoint_offline.py,DummyBlocks,__enter__,1,noref_survived,2,45,8,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2186,tests/test_selfheal_entrypoint_offline.py,DummyButton,click,1,noref_survived,2,43,13,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,0,0.0,0,0,2.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2886,tests/test_wealth_projection.py,,test_projection_from_json,1,noref_survived,5,251,49,0,4,0,0,0,1,1,0,0,0,2,0,3,38.03910001730775,0,0,4,0.0,0,0,6.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2886,alpha_factory_v1/scripts/wealth_projection.py,,wealth_projection,1,noref_survived,3,202,35,8,2,0,0,0,0,0,0,0,0,1,0,1,0.0,0,1,7,0.0,0,0,7.0,survived
mochi,https://github.com/mochilang/mochi/pull/9060,tests/machine/x/python/dataset_where_filter.py,Person,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/9060,tests/machine/x/python/group_by_multi_join_sort.py,Order,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/9060,tests/machine/x/python/group_by_join.py,Auto1,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/9060,tests/machine/x/python/group_by_having.py,Auto1,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/9060,tests/machine/x/python/group_by_multi_join.py,Supplier,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/9060,tests/machine/x/python/dataset_where_filter.py,Auto1,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/9060,tests/machine/x/python/cross_join_filter.py,Auto1,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/9060,tests/machine/x/python/outer_join.py,Customer,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
KindleClippings,https://github.com/robertmartin8/KindleClippings/pull/15,tests/test_remove_chars.py,,test_length_limit,1,noref_survived,3,99,20,0,3,0,0,0,1,1,0,0,0,1,0,2,15.509775004326936,0,0,2,0.0,0,0,10.0,survived
KindleClippings,https://github.com/robertmartin8/KindleClippings/pull/15,tests/conftest.py,DummyFPDF,output,1,noref_survived,2,60,13,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,0,0.0,0,0,4.666666666666667,survived
KindleClippings,https://github.com/robertmartin8/KindleClippings/pull/15,tests/conftest.py,DummyFPDF,line,1,noref_survived,2,58,13,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,0,0.0,0,0,4.666666666666667,survived
KindleClippings,https://github.com/robertmartin8/KindleClippings/pull/15,tests/test_parse_clippings.py,,test_parse_clippings_creates_files,1,noref_survived,13,710,113,0,5,0,0,0,1,1,0,0,0,5,0,4,100.07820003461548,0,1,12,0.0,0,0,9.333333333333334,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2097,tests/test_macro_adk_integration.py,,test_macro_entrypoint_launch,1,noref_survived,27,1299,180,11,4,0,0,0,1,1,0,0,1,7,0,2,4.754887502163469,1,1,9,0.0256410256410256,0,0,7.666666666666667,survived
anomstack,https://github.com/andrewm4894/anomstack/pull/160,tests/test_df_utils.py,TestGenerateInsertSQL,test_batches_all_rows,1,noref_survived,8,377,58,0,4,0,0,0,1,1,0,0,0,3,0,2,4.754887502163469,0,1,2,0.0,0,0,5.0,survived
mochi,https://github.com/mochilang/mochi/pull/5447,tools/any2mochi/py/py2mochi.py,,convert,1,noref_survived,16,597,141,0,1,0,0,0,0,0,0,0,1,7,0,4,36.0,1,1,13,0.0,1,0,4.375,survived
mochi,https://github.com/mochilang/mochi/pull/5447,tools/any2mochi/py/py2mochi.py,Converter,visit_For,1,noref_survived,9,323,69,0,2,0,0,0,0,0,0,0,0,2,0,2,12.0,1,2,5,0.0,0,0,4.75,survived
mochi,https://github.com/mochilang/mochi/pull/5447,tools/any2mochi/py/py2mochi.py,Converter,visit_FunctionDef,1,noref_survived,35,1256,209,0,3,0,0,0,0,0,0,0,0,7,0,11,42.11032383086406,3,2,15,0.0,0,0,4.571428571428571,survived
serena,https://github.com/oraios/serena/pull/264,src/serena/analytics.py,,clear_tool_stats,1,noref_deleted_method,3,75,15,0,3,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0.0,0,0,0.0,deleted
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2245,tests/test_agent_experience_entrypoint.py,,DummyOpenAIAgent,1,noref_survived,3,111,25,0,3,0,0,0,0,1,0,0,1,1,0,1,0.0,0,2,2,0.0,0,0,2.0,survived
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT/pull/10002,autogpt_platform/backend/backend/executor/manager.py,ExecutionManager,_consume_execution_cancel,1,ref_deleted_method,12,596,61,0,3,0,0,0,0,0,1,0,0,2,0,1,0.0,0,1,9,0.0,0,1,10.333333333333334,deleted
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2177,tests/test_selfheal_env.py,,test_run_tests_respects_config,1,noref_survived,59,2140,357,0,5,0,0,0,1,1,0,0,1,10,0,4,77.70923408096293,0,2,25,0.0,0,0,6.9,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2177,tests/test_selfheal_env.py,FakeAgent,__call__,1,noref_survived,2,63,14,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,3,0,0.0,0,0,2.6666666666666665,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2177,tests/test_selfheal_env.py,DummyBlocks,__enter__,1,noref_survived,2,45,8,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2177,tests/test_selfheal_env.py,DummyButton,click,1,noref_survived,2,44,13,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,0,0.0,0,0,2.333333333333333,survived
introspect,https://github.com/defog-ai/introspect/pull/502,backend/tools/analysis_tools.py,,_safe_import,1,noref_survived,20,616,97,0,2,0,0,0,0,0,1,0,1,1,0,3,2.0,1,5,4,0.0,0,0,7.666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1696,tests/test_workbox_integrity.py,,_start_server,1,noref_survived,6,311,66,0,2,0,0,0,0,1,1,0,1,3,0,1,0.0,0,1,5,0.0,0,0,7.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1296,alpha_factory_v1/demos/alpha_agi_insight_v1/tests/test_evolution_worker.py,,_make_tar,1,noref_survived,5,177,47,0,2,0,0,0,0,1,1,0,1,1,0,1,0.0,1,1,4,0.0,0,0,4.5,survived
weave,https://github.com/wandb/weave/pull/4549,tests/trace/test_current_call.py,,test_call_attributes_read_only,1,noref_survived,11,346,72,0,5,0,0,0,1,1,0,0,1,3,0,3,15.509775004326936,1,1,7,0.0,0,0,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2543,alpha_factory_v1/core/tools/dgm_import.py,,import_logs,1,noref_survived,8,514,67,23,2,0,0,0,0,0,0,0,1,2,0,3,4.754887502163469,2,2,6,0.0,0,1,5.25,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/124,tests/test_template_schema.py,,test_template_metadata_valid,1,noref_survived,14,515,76,0,4,0,0,0,1,1,0,0,0,1,0,5,39.86313713864836,0,0,1,0.0,0,0,4.0,survived
hlda,https://github.com/joewandy/hlda/pull/41,src/hlda/sampler.py,HierarchicalLDA,__init__,1,noref_survived,45,2825,348,0,1,0,0,0,0,0,0,1,0,31,0,4,72.64806399138325,2,9,14,0.1911764705882352,0,0,6.5,survived
hlda,https://github.com/joewandy/hlda/pull/41,src/hlda/sampler.py,NCRPNode,__repr__,1,noref_survived,6,287,46,0,1,0,0,0,0,0,0,1,1,2,0,2,15.509775004326936,1,1,0,0.0,0,0,7.333333333333333,survived
MetaScreener,https://github.com/ChaokunHong/MetaScreener/pull/4,app.py,,inject_languages,1,noref_survived,2,89,17,0,2,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0.0,0,0,0.0,survived
levanter,https://github.com/stanford-crfm/levanter/pull/1018,tests/test_attention.py,,_build_page_cache,1,noref_survived,7,398,100,0,3,0,0,0,0,1,1,0,1,5,0,1,39.86313713864836,0,4,5,0.0,0,0,5.222222222222222,survived
ecg_ptbxl_benchmarking,https://github.com/helme/ecg_ptbxl_benchmarking/pull/42,tests/test_utils.py,,test_apply_thresholds_normal,1,noref_survived,12,323,86,0,4,0,0,0,1,1,0,0,0,4,0,2,0.0,0,0,5,0.0,0,0,7.25,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1227,src/archive/__init__.py,Archive,_update_metrics,1,noref_survived,8,319,69,0,2,0,0,0,0,0,1,0,0,2,0,3,11.60964047443681,1,1,8,0.0,0,0,5.666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/790,tests/test_merkle_broadcast.py,TestMerkleBroadcast.DummyClient,send_transaction,1,noref_survived,4,226,43,0,2,0,0,0,0,1,0,0,0,1,0,2,0.0,1,3,2,0.0,0,0,3.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2244,scripts/verify_era_experience_requirements_lock.py,,main,1,noref_survived,34,1594,228,0,1,0,0,0,0,0,0,0,1,12,0,7,228.32510677099592,3,0,15,0.0,0,0,6.583333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1280,src/simulation/surrogate_fitness.py,,aggregate,1,noref_survived,21,860,214,6,1,0,0,0,0,0,0,0,1,10,0,5,132.96391252091354,1,3,17,0.0,0,0,5.714285714285714,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1125,alpha_factory_v1/demos/alpha_agi_insight_v1/tests/test_backend_rest_auth.py,DummyRunner,__init__,1,noref_survived,5,147,34,0,1,0,0,0,0,1,0,1,0,4,0,1,0.0,0,1,2,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2274,tests/test_alpha_opportunity_stub.py,TestAlphaOpportunityStub.DummyRuntime,__init__,1,noref_survived,2,124,30,0,1,0,0,0,0,1,0,1,0,1,0,1,0.0,0,4,0,0.0,0,0,2.75,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1190,src/agents/guards/embedding_orthogonaliser.py,EmbeddingOrthogonaliser,__init__,1,noref_survived,6,258,63,0,1,0,0,0,0,0,0,1,0,5,0,2,4.754887502163469,0,4,2,0.0,0,0,3.75,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1671,tests/test_pwa_update_reload.py,,_start_server,1,noref_survived,6,311,66,0,2,0,0,0,0,1,1,0,1,3,0,1,0.0,0,1,5,0.0,0,0,7.0,survived
mochi,https://github.com/mochilang/mochi/pull/9383,tests/dataset/tpc-h/compiler/py/q15.py,Auto2,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/9383,tests/dataset/tpc-h/compiler/py/q6.py,Lineitem,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/9383,tests/dataset/tpc-h/compiler/py/q13.py,Auto1,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/9383,tests/dataset/tpc-h/compiler/py/q3.py,Customer,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/9383,tests/dataset/tpc-h/compiler/py/q2.py,Part,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/9383,tests/dataset/tpc-h/compiler/py/q2.py,Region,__contains__,1,noref_survived,2,67,15,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
